Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.6640 0.6237 0.2439 succes PSUCC fft3d.f:2
0.5541 0.5223 0.7350 succes PSUCC fft3d.f:2
0.8627 0.8578 0.5904 succes PSUCC fft3d.f:120
0.4299 0.4071 0.3679 succes PSUCC ()
0.8246 0.7763 0.3635 succes PSUCC fft3d.f:49
0.6272 0.5939 0.7126 succes PSUCC fft3d.f:49
0.0263 0.0264 0.7109 succes PSUCC fft3d.f:2
0.0883 0.0832 0.4861 succes PSUCC fft3d.f:82
0.9784 0.9218 0.4776 succes PSUCC fft3d.f:120
0.7883 0.7428 0.3330 succes PSUCC fft3d.f:166
0.1814 0.1717 0.8293 succes PSUCC fft3d.f:49
0.4828 0.4549 0.1750 succes PSUCC fft3d.f:82
0.3808 0.3581 0.1726 succes PSUCC fft3d.f:48
0.1807 0.1708 0.5192 succes PSUCC fft3d.f:49
0.5777 0.5485 0.0193 succes PSUCC fft3d.f:82
0.9645 0.9089 0.0065 succes PSUCC fft3d.f:126
0.2790 0.2634 0.3666 succes PSUCC ()
0.1678 0.1575 0.3576 succes PSUCC ()
0.4759 0.4495 0.2128 succes PSUCC fft3d.f:160
0.7832 0.7401 0.5647 succes PSUCC fft3d.f:82
0.1769 0.1675 0.5607 succes PSUCC fft3d.f:2
0.5666 0.5367 0.0521 succes PSUCC fft3d.f:49
0.8772 0.8284 0.9078 succes PSUCC fft3d.f:78
0.7654 0.7203 0.3982 succes PSUCC fft3d.f:79
0.0743 0.0739 0.2542 succes PSUCC fft3d.f:45
0.1376 0.1304 0.0264 succes PSUCC fft3d.f:48
0.5395 0.5101 0.5285 succes PSUCC fft3d.f:2
0.3425 0.3239 0.8786 succes PSUCC fft3d.f:120
0.2394 0.2357 0.8751 succes PSUCC fft3d.f:49
0.7111 0.6723 0.0055 succes PSUCC fft3d.f:49
0.1024 0.0970 0.9969 succes PSUCC fft3d.f:81
0.9990 0.9410 0.9937 succes PSUCC fft3d.f:160
0.8012 0.7555 0.8439 succes PSUCC ()
0.6091 0.5768 0.1974 succes PSUCC fft3d.f:82
0.5017 0.5014 0.6912 succes PSUCC ()
0.6577 0.6219 0.1130 succes PSUCC fft3d.f:2
0.4671 0.4416 0.4692 succes PSUCC fft3d.f:49
0.3572 0.3389 0.4595 succes PSUCC fft3d.f:49
0.1619 0.1531 0.8109 succes PSUCC fft3d.f:166
0.0534 0.0507 0.3037 succes PSUCC fft3d.f:82
0.4494 0.4481 0.8020 failed PSUCC fft3d.f:166
0.0139 0.0133 0.0749 succes PSUCC fft3d.f:2
0.9072 0.9082 0.0693 succes PSUCC fft3d.f:81
0.9800 0.9236 0.3519 succes PSUCC fft3d.f:82
0.3723 0.3508 0.3463 succes PSUCC fft3d.f:49
0.6787 0.6467 0.7004 succes PSUCC fft3d.f:81
0.5663 0.5371 0.6884 succes PSUCC fft3d.f:82
0.9608 0.9048 0.1858 succes PSUCC ()
0.2673 0.2533 0.5354 succes PSUCC fft3d.f:160
0.1575 0.1493 0.5268 succes PSUCC fft3d.f:82
0.0538 0.0537 0.5236 succes PSUCC fft3d.f:160
0.1185 0.1121 0.3012 succes PSUCC ()
0.5060 0.4786 0.2911 succes PSUCC fft3d.f:82
0.4006 0.3786 0.2846 succes PSUCC fft3d.f:81
0.7069 0.7023 0.1389 succes PSUCC ()
0.2774 0.2622 0.9164 succes PSUCC fft3d.f:49
0.6721 0.6348 0.9153 succes PSUCC fft3d.f:49
0.9780 0.9267 0.7674 succes PSUCC fft3d.f:82
0.3663 0.3473 0.2570 succes PSUCC fft3d.f:45
0.1747 0.1652 0.6114 succes PSUCC fft3d.f:120
0.5660 0.5357 0.6048 succes PSUCC fft3d.f:2
0.9616 0.9052 0.0987 succes PSUCC fft3d.f:49
0.7645 0.7190 0.4488 succes PSUCC fft3d.f:2
0.0734 0.0694 0.8052 failed PSUCC fft3d.f:82
0.9620 0.9018 0.7975 succes PSUCC ()
0.7755 0.7339 0.1540 succes PSUCC fft3d.f:82
0.6704 0.6368 0.1490 succes PSUCC fft3d.f:49
0.4710 0.4413 0.4986 succes PSUCC fft3d.f:2
0.8687 0.8632 0.9960 succes PSUCC fft3d.f:82
0.9330 0.8730 0.7715 succes PSUCC fft3d.f:2
0.7407 0.7001 0.1247 succes PSUCC fft3d.f:166
0.0466 0.0445 0.4785 succes PSUCC fft3d.f:166
0.4346 0.4076 0.4682 succes PSUCC ()
0.7449 0.7020 0.3231 succes PSUCC fft3d.f:2
0.5510 0.5206 0.1755 succes PSUCC fft3d.f:48
0.4439 0.4187 0.6691 succes PSUCC fft3d.f:82
0.2512 0.2384 0.5237 succes PSUCC fft3d.f:81
0.6422 0.6067 0.0153 succes PSUCC fft3d.f:2
0.0356 0.0335 0.0102 failed PSUCC fft3d.f:2
0.3422 0.3227 0.3626 succes PSUCC fft3d.f:2
0.6515 0.6123 0.2185 succes PSUCC fft3d.f:49
0.5425 0.5101 0.2094 succes PSUCC fft3d.f:82
0.8474 0.8369 0.0628 succes PSUCC fft3d.f:2
0.9105 0.8553 0.3349 succes PSUCC ()
0.3069 0.2902 0.3328 succes PSUCC fft3d.f:82
0.1154 0.1091 0.1885 succes PSUCC ()
0.0031 0.0031 0.6767 succes PSUCC ()
